,cp_level_x,cp_level_x,cp_level_x,cp_level_x,cp_r_citing_zero_x,cp_r_citing_zero_x,cp_r_citing_zero_x,cp_r_citing_zero_x,cp_r_citing_nonzero_x,cp_r_citing_nonzero_x,cp_r_citing_nonzero_x,cp_r_citing_nonzero_x,tr_citing_x,tr_citing_x,tr_citing_x,tr_citing_x,cp_r_cited_zero_x,cp_r_cited_zero_x,cp_r_cited_zero_x,cp_r_cited_zero_x,cp_r_cited_nonzero_x,cp_r_cited_nonzero_x,cp_r_cited_nonzero_x,cp_r_cited_nonzero_x,tr_cited_x,tr_cited_x,tr_cited_x,tr_cited_x,cp_level_y,cp_level_y,cp_level_y,cp_level_y,cp_r_citing_zero_y,cp_r_citing_zero_y,cp_r_citing_zero_y,cp_r_citing_zero_y,cp_r_citing_nonzero_y,cp_r_citing_nonzero_y,cp_r_citing_nonzero_y,cp_r_citing_nonzero_y,tr_citing_y,tr_citing_y,tr_citing_y,tr_citing_y,cp_r_cited_zero_y,cp_r_cited_zero_y,cp_r_cited_zero_y,cp_r_cited_zero_y,cp_r_cited_nonzero_y,cp_r_cited_nonzero_y,cp_r_cited_nonzero_y,cp_r_cited_nonzero_y,tr_cited_y,tr_cited_y,tr_cited_y,tr_cited_y,network_degree,network_degree,network_degree,network_degree,network_indegree,network_indegree,network_indegree,network_indegree,network_outdegree,network_outdegree,network_outdegree,network_outdegree,cluster_degree,cluster_degree,cluster_degree,cluster_degree,cluster_indegree,cluster_indegree,cluster_indegree,cluster_indegree,cluster_outdegree,cluster_outdegree,cluster_outdegree,cluster_outdegree,node_count
8,31.893048128342247,5964,0,315,6.866310160427807,1284,0,72,25.02673796791444,4680,0,243,143.5614973262032,26846,0,1494,8.871657754010695,1659,0,217,23.02139037433155,4305,0,199,136.1657754010695,25463,0,1186,17.53475935828877,3279.0,0.0,79.0,2.449197860962567,458.0,0.0,10.0,15.085561497326204,2821.0,0.0,78.0,102.83957219251337,19231.0,0.0,807.0,2.9679144385026737,555.0,0.0,76.0,14.566844919786096,2724.0,0.0,75.0,102.83957219251337,19231.0,0.0,793.0,57.213903743315505,10699,10,381,31.893048128342247,5964,0,315,25.32085561497326,4735,0,128,19.616216216216216,3629.0,1.0,68.0,9.8,1813.0,0.0,53.0,9.816216216216215,1816.0,0.0,54.0,
9,32.429378531073446,5740,0,400,5.3559322033898304,948,0,40,27.073446327683616,4792,0,360,152.8135593220339,27048,0,2199,6.112994350282486,1082,0,124,26.316384180790962,4658,0,276,160.51977401129943,28412,0,989,16.6045197740113,2939.0,0.0,103.0,2.248587570621469,398.0,0.0,7.0,14.35593220338983,2541.0,0.0,96.0,91.83050847457628,16254.0,0.0,1153.0,2.4519774011299433,434.0,0.0,46.0,14.152542372881356,2505.0,0.0,100.0,91.83050847457628,16254.0,0.0,552.0,65.24858757062147,11549,11,434,32.429378531073446,5740,0,400,32.81920903954802,5809,0,122,20.468926553672315,3623.0,1.0,64.0,10.418079096045197,1844.0,0.0,59.0,10.05084745762712,1779.0,0.0,45.0,
10,28.923976608187136,4946,0,280,5.964912280701754,1020,0,48,22.95906432748538,3926,0,232,108.47953216374269,18550,0,1467,7.409356725146199,1267,0,232,21.514619883040936,3679,0,193,121.14619883040936,20716,0,663,14.654970760233919,2506.0,0.0,82.0,2.4035087719298245,411.0,0.0,9.0,12.251461988304094,2095.0,0.0,79.0,60.64327485380117,10370.0,0.0,726.0,3.046783625730994,521.0,0.0,80.0,11.608187134502923,1985.0,0.0,74.0,60.64327485380117,10370.0,0.0,371.0,60.07602339181287,10273,12,338,28.923976608187136,4946,0,280,31.15204678362573,5327,0,125,15.450292397660819,2642.0,1.0,47.0,7.766081871345029,1328.0,0.0,42.0,7.684210526315789,1314.0,0.0,30.0,
11,39.74556213017752,6717,0,312,8.14792899408284,1377,0,64,31.597633136094675,5340,0,291,170.55029585798817,28823,0,2345,10.863905325443787,1836,0,179,28.881656804733726,4881,0,239,159.63313609467457,26978,0,1051,15.177514792899409,2565.0,0.0,97.0,2.337278106508876,395.0,0.0,8.0,12.840236686390533,2170.0,0.0,93.0,81.65680473372781,13800.0,0.0,1048.0,2.834319526627219,479.0,0.0,55.0,12.34319526627219,2086.0,0.0,80.0,81.65680473372781,13800.0,0.0,629.0,76.35502958579882,12904,9,320,39.74556213017752,6717,0,312,36.6094674556213,6187,0,263,17.349397590361445,2880.0,1.0,61.0,8.451807228915662,1403.0,0.0,56.0,8.897590361445783,1477.0,0.0,42.0,
12,33.839285714285715,5685,0,444,6.273809523809524,1054,0,74,27.56547619047619,4631,0,429,163.42857142857142,27456,0,4445,7.488095238095238,1258,0,405,26.351190476190474,4427,0,408,146.5297619047619,24617,0,1423,15.75,2646.0,0.0,145.0,2.369047619047619,398.0,0.0,20.0,13.380952380952381,2248.0,0.0,143.0,93.57142857142857,15720.0,0.0,2071.0,1.7380952380952381,292.0,0.0,136.0,14.011904761904763,2354.0,0.0,139.0,93.57142857142857,15720.0,0.0,568.0,60.648809523809526,10189,9,456,33.839285714285715,5685,0,444,26.80952380952381,4504,1,117,17.886904761904763,3005.0,1.0,66.0,8.80952380952381,1480.0,0.0,66.0,9.077380952380953,1525.0,0.0,38.0,
13,26.863095238095237,4513,0,132,4.339285714285714,729,0,20,22.523809523809526,3784,0,131,125.07738095238095,21013,0,1197,4.720238095238095,793,0,131,22.142857142857142,3720,0,105,138.5297619047619,23273,0,736,16.767857142857142,2817.0,0.0,83.0,2.0297619047619047,341.0,0.0,8.0,14.738095238095237,2476.0,0.0,82.0,93.39285714285714,15690.0,0.0,935.0,2.6726190476190474,449.0,0.0,83.0,14.095238095238095,2368.0,0.0,74.0,93.39285714285714,15690.0,0.0,533.0,52.17261904761905,8765,10,152,26.863095238095237,4513,0,132,25.30952380952381,4252,0,141,20.141104294478527,3283.0,1.0,50.0,9.901840490797547,1614.0,0.0,44.0,10.239263803680982,1669.0,0.0,48.0,
14,34.878787878787875,5755,0,219,6.284848484848485,1037,0,49,28.593939393939394,4718,0,201,139.2,22968,0,1636,10.648484848484848,1757,0,219,24.23030303030303,3998,0,151,131.7030303030303,21731,0,879,14.915151515151516,2461.0,0.0,85.0,2.103030303030303,347.0,0.0,9.0,12.812121212121212,2114.0,0.0,81.0,70.13333333333334,11572.0,0.0,869.0,4.054545454545455,669.0,0.0,85.0,10.860606060606061,1792.0,0.0,71.0,70.13333333333334,11572.0,0.0,541.0,63.36363636363637,10455,13,322,34.878787878787875,5755,0,219,28.484848484848484,4700,0,134,19.298780487804876,3165.0,1.0,60.0,9.963414634146341,1634.0,0.0,54.0,9.335365853658537,1531.0,0.0,37.0,
15,16.775,2684,0,203,4.39375,703,0,21,12.38125,1981,0,184,46.1625,7386,0,1343,5.1875,830,0,203,11.5875,1854,0,102,44.3875,7102,0,356,11.15,1784.0,0.0,122.0,2.51875,403.0,0.0,11.0,8.63125,1381.0,0.0,119.0,33.85,5416.0,0.0,1041.0,2.4625,394.0,0.0,122.0,8.6875,1390.0,0.0,77.0,33.85,5416.0,0.0,316.0,32.83125,5253,8,203,16.775,2684,0,203,16.05625,2569,0,133,10.044871794871796,1567.0,1.0,30.0,5.038461538461538,786.0,0.0,28.0,5.006410256410256,781.0,0.0,18.0,
16,26.40625,4225,0,203,4.6,736,0,41,21.80625,3489,0,180,129.53125,20725,0,1046,5.70625,913,0,164,20.7,3312,0,150,131.60625,21057,0,676,15.81875,2531.0,0.0,65.0,1.95,312.0,0.0,9.0,13.86875,2219.0,0.0,63.0,93.5,14960.0,0.0,874.0,2.3625,378.0,0.0,65.0,13.45625,2153.0,0.0,58.0,93.5,14960.0,0.0,558.0,54.0875,8654,9,330,26.40625,4225,0,203,27.68125,4429,0,282,21.579617834394906,3388.0,1.0,60.0,10.840764331210192,1702.0,0.0,53.0,10.738853503184714,1686.0,0.0,42.0,
17,27.138364779874212,4315,0,195,4.943396226415095,786,0,33,22.19496855345912,3529,0,162,129.32075471698113,20562,0,1602,4.69811320754717,747,0,111,22.440251572327043,3568,0,149,146.73584905660377,23331,0,781,17.10691823899371,2720.0,0.0,104.0,2.20125786163522,350.0,0.0,8.0,14.90566037735849,2370.0,0.0,101.0,96.33333333333333,15317.0,0.0,1242.0,3.138364779874214,499.0,0.0,90.0,13.968553459119496,2221.0,0.0,90.0,96.33333333333333,15317.0,0.0,563.0,62.088050314465406,9872,12,240,27.138364779874212,4315,0,195,34.9496855345912,5557,1,172,19.73202614379085,3019.0,1.0,51.0,9.633986928104575,1474.0,0.0,48.0,10.098039215686274,1545.0,0.0,45.0,
18,36.32911392405063,5740,0,263,6.291139240506329,994,0,43,30.037974683544302,4746,0,248,164.29113924050634,25958,0,1981,7.867088607594937,1243,0,181,28.462025316455698,4497,0,184,160.22784810126583,25316,0,1105,14.955696202531646,2363.0,0.0,109.0,2.2468354430379747,355.0,0.0,8.0,12.708860759493671,2008.0,0.0,104.0,77.21518987341773,12200.0,0.0,1042.0,2.3734177215189876,375.0,0.0,73.0,12.582278481012658,1988.0,0.0,101.0,77.21518987341773,12200.0,0.0,519.0,66.00632911392405,10429,10,279,36.32911392405063,5740,0,263,29.67721518987342,4689,0,197,17.509677419354837,2714.0,1.0,61.0,8.638709677419355,1339.0,0.0,53.0,8.870967741935484,1375.0,0.0,47.0,
19,32.993589743589745,5147,0,550,5.423076923076923,846,0,62,27.57051282051282,4301,0,488,165.74358974358975,25856,0,3660,10.326923076923077,1611,0,213,22.666666666666668,3536,0,337,146.30769230769232,22824,0,1533,16.30128205128205,2543.0,0.0,82.0,2.0641025641025643,322.0,0.0,7.0,14.237179487179487,2221.0,0.0,78.0,93.42948717948718,14575.0,0.0,919.0,2.923076923076923,456.0,0.0,72.0,13.378205128205128,2087.0,0.0,60.0,93.42948717948718,14575.0,0.0,707.0,59.97435897435897,9356,10,635,32.993589743589745,5147,0,550,26.98076923076923,4209,0,376,20.954838709677418,3248.0,1.0,66.0,10.412903225806451,1614.0,0.0,56.0,10.541935483870967,1634.0,0.0,51.0,
20,29.625,4266,0,293,7.875,1134,0,57,21.75,3132,0,257,79.52083333333333,11451,0,1391,11.6875,1683,0,201,17.9375,2583,0,132,67.77777777777777,9760,0,467,10.840277777777779,1561.0,0.0,81.0,2.4097222222222223,347.0,0.0,13.0,8.430555555555555,1214.0,0.0,75.0,34.708333333333336,4998.0,0.0,501.0,2.5833333333333335,372.0,0.0,41.0,8.256944444444445,1189.0,0.0,55.0,34.708333333333336,4998.0,0.0,254.0,50.1875,7227,5,302,29.625,4266,0,293,20.5625,2961,0,133,10.464285714285714,1465.0,1.0,39.0,5.507142857142857,771.0,0.0,37.0,4.957142857142857,694.0,0.0,23.0,
21,21.56737588652482,3041,0,153,4.347517730496454,613,0,19,17.21985815602837,2428,0,141,92.19858156028369,13000,0,1171,4.283687943262412,604,0,153,17.28368794326241,2437,0,109,98.02836879432624,13822,0,590,14.042553191489361,1980.0,0.0,77.0,2.141843971631206,302.0,0.0,7.0,11.900709219858156,1678.0,0.0,73.0,68.12056737588652,9605.0,0.0,772.0,2.297872340425532,324.0,0.0,71.0,11.74468085106383,1656.0,0.0,64.0,68.12056737588652,9605.0,0.0,386.0,44.184397163120565,6230,9,153,21.56737588652482,3041,0,153,22.617021276595743,3189,0,73,18.179856115107913,2527.0,1.0,54.0,8.964028776978417,1246.0,0.0,49.0,9.215827338129497,1281.0,0.0,42.0,
22,30.642857142857142,4290,0,184,6.614285714285714,926,0,47,24.02857142857143,3364,0,160,97.17142857142858,13604,0,839,8.278571428571428,1159,0,158,22.364285714285714,3131,0,128,81.56428571428572,11419,0,456,11.435714285714285,1601.0,0.0,45.0,1.9071428571428573,267.0,0.0,8.0,9.528571428571428,1334.0,0.0,43.0,35.4,4956.0,0.0,235.0,2.3,322.0,0.0,28.0,9.135714285714286,1279.0,0.0,43.0,35.4,4956.0,0.0,227.0,52.371428571428574,7332,9,204,30.642857142857142,4290,0,184,21.728571428571428,3042,0,128,11.357142857142858,1590.0,1.0,33.0,5.614285714285714,786.0,0.0,29.0,5.742857142857143,804.0,0.0,17.0,
23,22.116788321167885,3030,0,180,3.7007299270072993,507,0,23,18.416058394160583,2523,0,157,96.1094890510949,13167,0,1390,4.131386861313868,566,0,162,17.985401459854014,2464,0,143,84.7080291970803,11605,0,601,12.956204379562044,1775.0,0.0,97.0,2.0072992700729926,275.0,0.0,7.0,10.94890510948905,1500.0,0.0,94.0,60.86131386861314,8338.0,0.0,1038.0,1.4817518248175183,203.0,0.0,97.0,11.474452554744525,1572.0,0.0,77.0,60.86131386861314,8338.0,0.0,408.0,39.583941605839414,5423,7,200,22.116788321167885,3030,0,180,17.467153284671532,2393,0,63,16.223880597014926,2174.0,1.0,54.0,8.156716417910447,1093.0,0.0,54.0,8.067164179104477,1081.0,0.0,35.0,
24,23.362962962962964,3154,0,297,4.659259259259259,629,0,26,18.703703703703702,2525,0,275,84.94074074074074,11467,0,1895,5.7407407407407405,775,0,178,17.622222222222224,2379,0,213,82.7925925925926,11177,0,591,12.644444444444444,1707.0,0.0,98.0,2.0444444444444443,276.0,0.0,8.0,10.6,1431.0,0.0,94.0,51.696296296296296,6979.0,0.0,855.0,2.311111111111111,312.0,0.0,41.0,10.333333333333334,1395.0,0.0,85.0,51.696296296296296,6979.0,0.0,383.0,42.77037037037037,5774,8,306,23.362962962962964,3154,0,297,19.40740740740741,2620,0,71,14.446969696969697,1907.0,1.0,48.0,7.507575757575758,991.0,0.0,40.0,6.9393939393939394,916.0,0.0,25.0,
25,21.815384615384616,2836,0,128,4.861538461538461,632,0,26,16.953846153846154,2204,0,122,78.13846153846154,10158,0,1022,6.315384615384615,821,0,123,15.5,2015,0,92,80.25384615384615,10433,0,464,12.392307692307693,1611.0,0.0,87.0,1.9230769230769231,250.0,0.0,6.0,10.46923076923077,1361.0,0.0,85.0,50.738461538461536,6596.0,0.0,776.0,2.3153846153846156,301.0,0.0,45.0,10.076923076923077,1310.0,0.0,67.0,50.738461538461536,6596.0,0.0,328.0,47.48461538461538,6173,7,160,21.815384615384616,2836,0,128,25.66923076923077,3337,0,100,14.21875,1820.0,1.0,42.0,7.03125,900.0,0.0,41.0,7.1875,920.0,0.0,29.0,
26,25.511627906976745,3291,0,206,4.604651162790698,594,0,37,20.906976744186046,2697,0,184,109.44961240310077,14119,0,1267,5.10077519379845,658,0,101,20.410852713178294,2633,0,154,111.57364341085271,14393,0,1045,14.108527131782946,1820.0,0.0,91.0,1.821705426356589,235.0,0.0,6.0,12.286821705426357,1585.0,0.0,87.0,72.9922480620155,9416.0,0.0,809.0,2.4806201550387597,320.0,0.0,79.0,11.627906976744185,1500.0,0.0,86.0,72.9922480620155,9416.0,0.0,486.0,48.06201550387597,6200,7,290,25.511627906976745,3291,0,206,22.550387596899224,2909,0,135,18.016129032258064,2234.0,1.0,52.0,9.120967741935484,1131.0,0.0,49.0,8.89516129032258,1103.0,0.0,32.0,
27,23.5625,3016,0,278,4.6328125,593,0,27,18.9296875,2423,0,252,93.21875,11932,0,1877,4.90625,628,0,165,18.65625,2388,0,197,102.5078125,13121,0,1151,12.28125,1572.0,0.0,85.0,2.0703125,265.0,0.0,7.0,10.2109375,1307.0,0.0,81.0,52.8125,6760.0,0.0,664.0,2.5546875,327.0,0.0,81.0,9.7265625,1245.0,0.0,85.0,52.8125,6760.0,0.0,430.0,48.1953125,6169,10,287,23.5625,3016,0,278,24.6328125,3153,1,81,14.766129032258064,1831.0,1.0,46.0,7.193548387096774,892.0,0.0,37.0,7.57258064516129,939.0,0.0,31.0,
28,20.75,2573,0,146,5.508064516129032,683,0,27,15.241935483870968,1890,0,124,60.653225806451616,7521,0,827,6.346774193548387,787,0,100,14.403225806451612,1786,0,116,53.903225806451616,6684,0,435,10.758064516129032,1334.0,0.0,71.0,2.2580645161290325,280.0,0.0,7.0,8.5,1054.0,0.0,65.0,35.75,4433.0,0.0,471.0,2.1129032258064515,262.0,0.0,50.0,8.64516129032258,1072.0,0.0,67.0,35.75,4433.0,0.0,325.0,39.41935483870968,4888,7,165,20.75,2573,0,146,18.669354838709676,2315,0,116,12.302521008403362,1464.0,1.0,32.0,6.26890756302521,746.0,0.0,24.0,6.033613445378151,718.0,0.0,23.0,
29,23.258333333333333,2791,0,140,4.608333333333333,553,0,20,18.65,2238,0,134,110.35,13242,0,1344,5.0,600,0,121,18.258333333333333,2191,0,112,109.175,13101,0,590,14.275,1713.0,0.0,83.0,2.375,285.0,0.0,7.0,11.9,1428.0,0.0,81.0,83.28333333333333,9994.0,0.0,1045.0,2.033333333333333,244.0,0.0,45.0,12.241666666666667,1469.0,0.0,69.0,83.28333333333333,9994.0,0.0,527.0,44.725,5367,7,162,23.258333333333333,2791,0,140,21.466666666666665,2576,0,79,20.96551724137931,2432.0,1.0,62.0,10.689655172413794,1240.0,0.0,61.0,10.275862068965518,1192.0,0.0,49.0,
30,37.7563025210084,4493,0,340,10.789915966386555,1284,0,67,26.96638655462185,3209,0,273,101.31932773109244,12057,0,1498,18.386554621848738,2188,0,296,19.369747899159663,2305,0,141,71.74789915966386,8538,0,1015,9.46218487394958,1126.0,0.0,64.0,3.0252100840336134,360.0,0.0,16.0,6.436974789915967,766.0,0.0,58.0,21.45378151260504,2553.0,0.0,294.0,3.4789915966386555,414.0,0.0,64.0,5.983193277310924,712.0,0.0,40.0,21.45378151260504,2553.0,0.0,121.0,63.714285714285715,7582,7,415,37.7563025210084,4493,0,340,25.95798319327731,3089,0,322,8.827586206896552,1024.0,1.0,25.0,4.75,551.0,0.0,25.0,4.077586206896552,473.0,0.0,20.0,
31,28.26890756302521,3364,0,164,4.436974789915967,528,0,21,23.831932773109244,2836,0,147,168.92436974789916,20102,0,1573,3.3529411764705883,399,0,94,24.915966386554622,2965,0,121,199.41176470588235,23730,0,1269,17.26890756302521,2055.0,0.0,90.0,2.0672268907563027,246.0,0.0,11.0,15.201680672268907,1809.0,0.0,87.0,120.04201680672269,14285.0,0.0,1181.0,1.6050420168067228,191.0,0.0,56.0,15.663865546218487,1864.0,0.0,73.0,120.04201680672269,14285.0,0.0,625.0,64.43697478991596,7668,8,208,28.26890756302521,3364,0,164,36.168067226890756,4304,0,131,24.016949152542374,2834.0,1.0,59.0,12.0,1416.0,0.0,53.0,12.016949152542374,1418.0,0.0,39.0,
32,19.94871794871795,2334,0,248,5.230769230769231,612,0,26,14.717948717948717,1722,0,225,59.34188034188034,6943,0,1480,4.564102564102564,534,0,136,15.384615384615385,1800,0,113,58.914529914529915,6893,0,286,10.47008547008547,1225.0,0.0,96.0,2.230769230769231,261.0,0.0,7.0,8.239316239316238,964.0,0.0,94.0,37.23076923076923,4356.0,0.0,790.0,1.4102564102564104,165.0,0.0,46.0,9.05982905982906,1060.0,0.0,67.0,37.23076923076923,4356.0,0.0,227.0,38.333333333333336,4485,9,257,19.94871794871795,2334,0,248,18.384615384615383,2151,0,146,11.495726495726496,1345.0,1.0,42.0,5.94017094017094,695.0,0.0,42.0,5.555555555555555,650.0,0.0,26.0,
33,18.836206896551722,2185,0,108,3.896551724137931,452,0,18,14.939655172413794,1733,0,101,61.810344827586206,7170,0,659,5.189655172413793,602,0,81,13.64655172413793,1583,0,82,64.23275862068965,7451,0,371,10.827586206896552,1256.0,0.0,58.0,1.896551724137931,220.0,0.0,6.0,8.931034482758621,1036.0,0.0,55.0,41.16379310344828,4775.0,0.0,418.0,2.5,290.0,0.0,36.0,8.327586206896552,966.0,0.0,49.0,41.16379310344828,4775.0,0.0,266.0,36.974137931034484,4289,8,174,18.836206896551722,2185,0,108,18.137931034482758,2104,0,121,13.903508771929825,1585.0,1.0,44.0,6.912280701754386,788.0,0.0,33.0,6.991228070175438,797.0,0.0,34.0,
