,cp_level_x,cp_level_x,cp_level_x,cp_level_x,cp_r_citing_zero_x,cp_r_citing_zero_x,cp_r_citing_zero_x,cp_r_citing_zero_x,cp_r_citing_nonzero_x,cp_r_citing_nonzero_x,cp_r_citing_nonzero_x,cp_r_citing_nonzero_x,tr_citing_x,tr_citing_x,tr_citing_x,tr_citing_x,cp_r_cited_zero_x,cp_r_cited_zero_x,cp_r_cited_zero_x,cp_r_cited_zero_x,cp_r_cited_nonzero_x,cp_r_cited_nonzero_x,cp_r_cited_nonzero_x,cp_r_cited_nonzero_x,tr_cited_x,tr_cited_x,tr_cited_x,tr_cited_x,cp_level_y,cp_level_y,cp_level_y,cp_level_y,cp_r_citing_zero_y,cp_r_citing_zero_y,cp_r_citing_zero_y,cp_r_citing_zero_y,cp_r_citing_nonzero_y,cp_r_citing_nonzero_y,cp_r_citing_nonzero_y,cp_r_citing_nonzero_y,tr_citing_y,tr_citing_y,tr_citing_y,tr_citing_y,cp_r_cited_zero_y,cp_r_cited_zero_y,cp_r_cited_zero_y,cp_r_cited_zero_y,cp_r_cited_nonzero_y,cp_r_cited_nonzero_y,cp_r_cited_nonzero_y,cp_r_cited_nonzero_y,tr_cited_y,tr_cited_y,tr_cited_y,tr_cited_y,network_degree,network_degree,network_degree,network_degree,network_indegree,network_indegree,network_indegree,network_indegree,network_outdegree,network_outdegree,network_outdegree,network_outdegree,cluster_degree,cluster_degree,cluster_degree,cluster_degree,cluster_indegree,cluster_indegree,cluster_indegree,cluster_indegree,cluster_outdegree,cluster_outdegree,cluster_outdegree,cluster_outdegree,node_count
8,31.24264705882353,4249,0,132,4.794117647058823,652,0,20,26.448529411764707,3597,0,131,150.61029411764707,20483,0,1197,5.426470588235294,738,0,131,25.816176470588236,3511,0,105,164.11029411764707,22319,0,736,19.61764705882353,2668.0,0.0,83.0,2.2205882352941178,302.0,0.0,8.0,17.397058823529413,2366.0,0.0,82.0,113.125,15385.0,0.0,935.0,3.0220588235294117,411.0,0.0,83.0,16.595588235294116,2257.0,0.0,74.0,111.7720588235294,15201.0,0.0,533.0,58.9485294117647,8017,17,152,31.24264705882353,4249,0,132,27.705882352941178,3768,0,141,23.253731343283583,3116.0,1.0,50.0,11.574626865671641,1551.0,0.0,44.0,11.67910447761194,1565.0,0.0,48.0,
9,29.94573643410853,3863,0,162,5.1395348837209305,663,0,16,24.8062015503876,3200,0,154,148.2170542635659,19120,0,1602,4.9689922480620154,641,0,111,24.976744186046513,3222,0,135,166.24806201550388,21446,0,739,19.65891472868217,2536.0,0.0,104.0,2.372093023255814,306.0,0.0,8.0,17.286821705426355,2230.0,0.0,101.0,114.34108527131782,14750.0,0.0,1242.0,3.372093023255814,435.0,0.0,90.0,16.286821705426355,2101.0,0.0,90.0,114.27906976744185,14742.0,0.0,563.0,66.98449612403101,8641,17,202,29.94573643410853,3863,0,162,37.03875968992248,4778,1,172,22.5078125,2881.0,1.0,51.0,11.1328125,1425.0,0.0,48.0,11.375,1456.0,0.0,45.0,
10,37.725806451612904,4678,0,314,4.895161290322581,607,0,31,32.83064516129032,4071,0,299,197.19354838709677,24452,0,2706,6.959677419354839,863,0,234,30.766129032258064,3815,0,297,167.18548387096774,20731,0,1182,22.733870967741936,2819.0,0.0,161.0,2.4274193548387095,301.0,0.0,14.0,20.306451612903224,2518.0,0.0,155.0,135.2258064516129,16768.0,0.0,1719.0,2.9838709677419355,370.0,0.0,124.0,19.75,2449.0,0.0,159.0,122.28225806451613,15163.0,0.0,657.0,62.064516129032256,7696,13,319,37.725806451612904,4678,0,314,24.338709677419356,3018,0,179,22.983870967741936,2850.0,1.0,69.0,11.67741935483871,1448.0,0.0,65.0,11.306451612903226,1402.0,0.0,39.0,
11,39.37903225806452,4883,0,550,6.137096774193548,761,0,62,33.24193548387097,4122,0,488,203.83064516129033,25275,0,3660,12.71774193548387,1577,0,213,26.661290322580644,3306,0,337,176.96774193548387,21944,0,1533,19.427419354838708,2409.0,0.0,82.0,2.225806451612903,276.0,0.0,7.0,17.201612903225808,2133.0,0.0,78.0,115.2741935483871,14294.0,0.0,919.0,3.629032258064516,450.0,0.0,72.0,15.798387096774194,1959.0,0.0,60.0,113.79032258064517,14110.0,0.0,707.0,69.90322580645162,8668,13,635,39.37903225806452,4883,0,550,30.524193548387096,3785,0,376,24.766129032258064,3071.0,1.0,66.0,12.39516129032258,1537.0,0.0,56.0,12.370967741935484,1534.0,0.0,51.0,
12,44.06956521739131,5068,0,444,7.052173913043478,811,0,74,37.017391304347825,4257,0,429,230.7391304347826,26535,0,4445,10.252173913043478,1179,0,405,33.81739130434783,3889,0,408,189.12173913043478,21749,0,1423,20.83478260869565,2396.0,0.0,145.0,2.643478260869565,304.0,0.0,20.0,18.191304347826087,2092.0,0.0,143.0,133.16521739130434,15314.0,0.0,2071.0,2.4782608695652173,285.0,0.0,136.0,18.356521739130436,2111.0,0.0,139.0,126.5304347826087,14551.0,0.0,568.0,71.92173913043479,8271,15,456,44.06956521739131,5068,0,444,27.85217391304348,3203,1,117,23.591304347826085,2713.0,1.0,66.0,11.817391304347826,1359.0,0.0,66.0,11.773913043478261,1354.0,0.0,38.0,
13,31.734513274336283,3586,0,172,4.734513274336283,535,0,17,27.0,3051,0,158,172.76106194690266,19522,0,1621,4.292035398230088,485,0,71,27.442477876106196,3101,0,157,179.3362831858407,20265,0,989,19.371681415929203,2189.0,0.0,103.0,2.3893805309734515,270.0,0.0,7.0,16.98230088495575,1919.0,0.0,96.0,121.33628318584071,13711.0,0.0,1153.0,1.9646017699115044,222.0,0.0,43.0,17.4070796460177,1967.0,0.0,100.0,118.61061946902655,13403.0,0.0,552.0,65.38938053097345,7389,19,206,31.734513274336283,3586,0,172,33.65486725663717,3803,2,103,26.194690265486727,2960.0,1.0,64.0,13.106194690265486,1481.0,0.0,59.0,13.08849557522124,1479.0,0.0,45.0,
14,41.26126126126126,4580,0,263,7.009009009009009,778,0,43,34.252252252252255,3802,0,248,197.35135135135135,21906,0,1981,9.675675675675675,1074,0,181,31.585585585585587,3506,0,184,180.44144144144144,20029,0,1105,18.34234234234234,2036.0,0.0,109.0,2.5315315315315314,281.0,0.0,8.0,15.81081081081081,1755.0,0.0,104.0,101.56756756756756,11274.0,0.0,1042.0,3.09009009009009,343.0,0.0,73.0,15.252252252252251,1693.0,0.0,101.0,98.45945945945945,10929.0,0.0,519.0,71.4054054054054,7926,15,279,41.26126126126126,4580,0,263,30.144144144144143,3346,0,197,21.136363636363637,2325.0,1.0,61.0,10.645454545454545,1171.0,0.0,53.0,10.49090909090909,1154.0,0.0,47.0,
15,29.574074074074073,3194,0,164,4.351851851851852,470,0,17,25.22222222222222,2724,0,147,182.44444444444446,19704,0,1573,3.1944444444444446,345,0,94,26.37962962962963,2849,0,121,218.27777777777777,23574,0,1269,18.47222222222222,1995.0,0.0,90.0,2.1574074074074074,233.0,0.0,11.0,16.314814814814813,1762.0,0.0,87.0,130.50925925925927,14095.0,0.0,1181.0,1.6574074074074074,179.0,0.0,56.0,16.814814814814813,1816.0,0.0,73.0,131.42592592592592,14194.0,0.0,625.0,68.32407407407408,7379,15,208,29.574074074074073,3194,0,164,38.75,4185,2,131,26.055555555555557,2814.0,1.0,59.0,12.944444444444445,1398.0,0.0,53.0,13.11111111111111,1416.0,0.0,39.0,
16,51.113207547169814,5418,0,312,9.377358490566039,994,0,57,41.735849056603776,4424,0,291,243.95283018867926,25859,0,2345,14.60377358490566,1548,0,179,36.509433962264154,3870,0,239,205.5188679245283,21785,0,1051,19.71698113207547,2090.0,0.0,97.0,2.669811320754717,283.0,0.0,8.0,17.047169811320753,1807.0,0.0,93.0,117.66981132075472,12473.0,0.0,1048.0,3.141509433962264,333.0,0.0,55.0,16.57547169811321,1757.0,0.0,80.0,117.67924528301887,12474.0,0.0,629.0,90.73584905660377,9618,17,320,51.113207547169814,5418,0,312,39.62264150943396,4200,0,263,23.132075471698112,2452.0,1.0,61.0,11.452830188679245,1214.0,0.0,56.0,11.679245283018869,1238.0,0.0,42.0,
17,25.650943396226417,2719,0,153,4.933962264150943,523,0,19,20.71698113207547,2196,0,141,116.0,12296,0,1171,5.0,530,0,153,20.650943396226417,2189,0,109,122.70754716981132,13007,0,590,16.952830188679247,1797.0,0.0,77.0,2.4056603773584904,255.0,0.0,7.0,14.547169811320755,1542.0,0.0,73.0,87.21698113207547,9245.0,0.0,772.0,2.5849056603773586,274.0,0.0,71.0,14.367924528301886,1523.0,0.0,64.0,87.29245283018868,9253.0,0.0,386.0,50.95283018867924,5401,15,153,25.650943396226417,2719,0,153,25.30188679245283,2682,0,73,22.304761904761904,2342.0,1.0,54.0,11.095238095238095,1165.0,0.0,49.0,11.209523809523809,1177.0,0.0,42.0,
18,28.723809523809525,3016,0,206,4.895238095238096,514,0,37,23.82857142857143,2502,0,184,129.17142857142858,13563,0,1267,5.742857142857143,603,0,101,22.98095238095238,2413,0,154,128.1238095238095,13453,0,1045,16.457142857142856,1728.0,0.0,91.0,1.9904761904761905,209.0,0.0,6.0,14.466666666666667,1519.0,0.0,87.0,87.98095238095237,9238.0,0.0,809.0,2.8380952380952382,298.0,0.0,79.0,13.619047619047619,1430.0,0.0,86.0,86.5904761904762,9092.0,0.0,486.0,52.542857142857144,5517,11,290,28.723809523809525,3016,0,206,23.81904761904762,2501,0,135,20.470588235294116,2088.0,1.0,52.0,10.254901960784315,1046.0,0.0,49.0,10.215686274509803,1042.0,0.0,32.0,
19,37.63106796116505,3876,0,219,6.233009708737864,642,0,49,31.398058252427184,3234,0,201,164.39805825242718,16933,0,1636,9.96116504854369,1026,0,219,27.66990291262136,2850,0,151,162.62135922330097,16750,0,879,17.54368932038835,1807.0,0.0,85.0,2.203883495145631,227.0,0.0,9.0,15.339805825242719,1580.0,0.0,81.0,90.19417475728156,9290.0,0.0,869.0,4.184466019417476,431.0,0.0,85.0,13.359223300970873,1376.0,0.0,71.0,91.71844660194175,9447.0,0.0,541.0,68.5631067961165,7062,17,322,37.63106796116505,3876,0,219,30.932038834951456,3186,1,134,22.601941747572816,2328.0,1.0,60.0,11.504854368932039,1185.0,0.0,54.0,11.097087378640778,1143.0,0.0,37.0,
20,30.603960396039604,3091,0,203,4.673267326732673,472,0,41,25.93069306930693,2619,0,162,170.06930693069307,17177,0,978,7.198019801980198,727,0,164,23.405940594059405,2364,0,150,163.5148514851485,16515,0,676,19.91089108910891,2011.0,0.0,65.0,2.0396039603960396,206.0,0.0,9.0,17.871287128712872,1805.0,0.0,63.0,133.1881188118812,13452.0,0.0,874.0,2.8514851485148514,288.0,0.0,65.0,17.059405940594058,1723.0,0.0,58.0,129.24752475247524,13054.0,0.0,558.0,60.87128712871287,6148,12,251,30.603960396039604,3091,0,203,30.26732673267327,3057,0,225,27.767676767676768,2749.0,1.0,60.0,14.131313131313131,1399.0,0.0,53.0,13.636363636363637,1350.0,0.0,42.0,
21,29.132653061224488,2855,0,278,5.1938775510204085,509,0,27,23.93877551020408,2346,0,252,122.11224489795919,11967,0,1877,6.275510204081633,615,0,165,22.857142857142858,2240,0,197,130.76530612244898,12815,0,1151,15.03061224489796,1473.0,0.0,85.0,2.316326530612245,227.0,0.0,9.0,12.714285714285714,1246.0,0.0,81.0,67.05102040816327,6571.0,0.0,664.0,3.193877551020408,313.0,0.0,81.0,11.83673469387755,1160.0,0.0,85.0,67.1938775510204,6585.0,0.0,430.0,55.97959183673469,5486,15,287,29.132653061224488,2855,0,278,26.846938775510203,2631,1,81,17.47422680412371,1695.0,1.0,46.0,8.762886597938145,850.0,0.0,37.0,8.711340206185566,845.0,0.0,31.0,
22,26.34375,2529,0,180,3.5729166666666665,343,0,23,22.770833333333332,2186,0,157,127.07291666666667,12199,0,1390,5.40625,519,0,162,20.9375,2010,0,143,102.13541666666667,9805,0,601,16.635416666666668,1597.0,0.0,97.0,2.1145833333333335,203.0,0.0,6.0,14.520833333333334,1394.0,0.0,94.0,84.54166666666667,8116.0,0.0,1038.0,2.0833333333333335,200.0,0.0,97.0,14.552083333333334,1397.0,0.0,77.0,79.09375,7593.0,0.0,408.0,44.572916666666664,4279,12,200,26.34375,2529,0,180,18.229166666666668,1750,0,63,20.1875,1938.0,1.0,54.0,10.135416666666666,973.0,0.0,54.0,10.052083333333334,965.0,0.0,35.0,
23,37.361702127659576,3512,0,184,7.648936170212766,719,0,47,29.71276595744681,2793,0,160,124.25531914893617,11680,0,839,9.148936170212766,860,0,93,28.21276595744681,2652,0,128,104.43617021276596,9817,0,456,14.202127659574469,1335.0,0.0,45.0,2.106382978723404,198.0,0.0,8.0,12.095744680851064,1137.0,0.0,43.0,47.1063829787234,4428.0,0.0,235.0,2.5851063829787235,243.0,0.0,28.0,11.617021276595745,1092.0,0.0,43.0,47.851063829787236,4498.0,0.0,227.0,60.61702127659574,5698,13,204,37.361702127659576,3512,0,184,23.25531914893617,2186,3,121,13.882978723404255,1305.0,1.0,33.0,7.095744680851064,667.0,0.0,29.0,6.787234042553192,638.0,0.0,17.0,
24,26.869565217391305,2472,0,140,5.043478260869565,464,0,20,21.82608695652174,2008,0,134,132.6304347826087,12202,0,1344,4.510869565217392,415,0,69,22.358695652173914,2057,0,112,138.6304347826087,12754,0,590,17.532608695652176,1613.0,0.0,83.0,2.739130434782609,252.0,0.0,7.0,14.793478260869565,1361.0,0.0,81.0,104.71739130434783,9634.0,0.0,1045.0,2.0543478260869565,189.0,0.0,45.0,15.478260869565217,1424.0,0.0,69.0,107.45652173913044,9886.0,0.0,527.0,50.108695652173914,4610,10,162,26.869565217391305,2472,0,140,23.23913043478261,2138,0,79,25.25,2323.0,1.0,62.0,12.880434782608695,1185.0,0.0,61.0,12.369565217391305,1138.0,0.0,49.0,
25,28.428571428571427,2587,0,297,5.175824175824176,471,0,26,23.252747252747252,2116,0,275,112.7032967032967,10256,0,1895,6.34065934065934,577,0,178,22.087912087912088,2010,0,213,110.03296703296704,10013,0,591,15.615384615384615,1421.0,0.0,98.0,2.2527472527472527,205.0,0.0,8.0,13.362637362637363,1216.0,0.0,94.0,69.51648351648352,6326.0,0.0,855.0,2.5274725274725274,230.0,0.0,41.0,13.087912087912088,1191.0,0.0,85.0,67.62637362637362,6154.0,0.0,383.0,53.38461538461539,4858,13,330,28.428571428571427,2587,0,297,24.956043956043956,2271,0,282,17.325842696629213,1542.0,1.0,48.0,8.92134831460674,794.0,0.0,40.0,8.404494382022472,748.0,0.0,29.0,
26,32.98863636363637,2903,0,280,6.409090909090909,564,0,48,26.579545454545453,2339,0,232,136.79545454545453,12038,0,1467,8.443181818181818,743,0,232,24.545454545454547,2160,0,193,152.38636363636363,13410,0,663,16.261363636363637,1431.0,0.0,82.0,2.3068181818181817,203.0,0.0,8.0,13.954545454545455,1228.0,0.0,79.0,75.01136363636364,6601.0,0.0,726.0,3.1704545454545454,279.0,0.0,80.0,13.090909090909092,1152.0,0.0,74.0,75.23863636363636,6621.0,0.0,371.0,68.86363636363636,6060,12,338,32.98863636363637,2903,0,280,35.875,3157,0,125,19.022727272727273,1674.0,1.0,47.0,9.488636363636363,835.0,0.0,42.0,9.534090909090908,839.0,0.0,30.0,
27,24.188235294117646,2056,0,128,4.8,408,0,26,19.388235294117646,1648,0,122,97.02352941176471,8247,0,1022,4.788235294117647,407,0,70,19.4,1649,0,92,107.6,9146,0,464,15.788235294117648,1342.0,0.0,87.0,2.152941176470588,183.0,0.0,6.0,13.635294117647058,1159.0,0.0,85.0,71.12941176470588,6046.0,0.0,776.0,2.1882352941176473,186.0,0.0,45.0,13.6,1156.0,0.0,67.0,71.10588235294118,6044.0,0.0,328.0,53.54117647058823,4551,14,160,24.188235294117646,2056,0,128,29.352941176470587,2495,0,88,18.25,1533.0,2.0,42.0,8.964285714285714,753.0,0.0,41.0,9.285714285714286,780.0,0.0,29.0,
28,38.24691358024691,3098,0,293,9.407407407407407,762,0,57,28.839506172839506,2336,0,257,115.38271604938272,9346,0,1391,14.654320987654321,1187,0,201,23.59259259259259,1911,0,132,92.45679012345678,7489,0,467,14.469135802469136,1172.0,0.0,81.0,2.7777777777777777,225.0,0.0,13.0,11.691358024691358,947.0,0.0,75.0,53.55555555555556,4338.0,0.0,501.0,3.1481481481481484,255.0,0.0,41.0,11.320987654320987,917.0,0.0,55.0,51.32098765432099,4157.0,0.0,254.0,62.4320987654321,5057,11,302,38.24691358024691,3098,0,293,24.185185185185187,1959,0,133,13.962962962962964,1131.0,1.0,39.0,7.098765432098766,575.0,0.0,37.0,6.864197530864198,556.0,0.0,23.0,
29,24.814814814814813,2010,0,248,6.049382716049383,490,0,26,18.765432098765434,1520,0,225,79.72839506172839,6458,0,1480,6.08641975308642,493,0,136,18.728395061728396,1517,0,113,70.75308641975309,5731,0,286,13.530864197530864,1096.0,0.0,96.0,2.5185185185185186,204.0,0.0,7.0,11.012345679012345,892.0,0.0,94.0,52.074074074074076,4218.0,0.0,790.0,1.8518518518518519,150.0,0.0,46.0,11.679012345679013,946.0,0.0,67.0,48.50617283950617,3929.0,0.0,227.0,44.370370370370374,3594,13,257,24.814814814814813,2010,0,248,19.555555555555557,1584,0,146,14.358024691358025,1163.0,2.0,42.0,7.419753086419753,601.0,0.0,42.0,6.938271604938271,562.0,0.0,26.0,
30,23.40740740740741,1896,0,108,4.308641975308642,349,0,18,19.098765432098766,1547,0,101,81.17283950617283,6575,0,659,5.45679012345679,442,0,81,17.950617283950617,1454,0,82,88.24691358024691,7148,0,371,13.617283950617283,1103.0,0.0,58.0,2.1358024691358026,173.0,0.0,6.0,11.481481481481481,930.0,0.0,55.0,54.592592592592595,4422.0,0.0,418.0,2.5555555555555554,207.0,0.0,36.0,11.061728395061728,896.0,0.0,49.0,56.53086419753087,4579.0,0.0,266.0,43.123456790123456,3493,11,174,23.40740740740741,1896,0,108,19.71604938271605,1597,0,121,17.0875,1367.0,1.0,44.0,8.5,680.0,0.0,33.0,8.5875,687.0,0.0,34.0,
31,19.40740740740741,1572,0,175,5.345679012345679,433,0,26,14.061728395061728,1139,0,149,51.54320987654321,4175,0,886,6.679012345679013,541,0,169,12.728395061728396,1031,0,98,43.160493827160494,3496,0,235,11.864197530864198,961.0,0.0,94.0,2.8395061728395063,230.0,0.0,11.0,9.024691358024691,731.0,0.0,83.0,35.45679012345679,2872.0,0.0,667.0,2.740740740740741,222.0,0.0,66.0,9.123456790123457,739.0,0.0,67.0,33.46913580246913,2711.0,0.0,216.0,35.111111111111114,2844,10,177,19.40740740740741,1572,0,175,15.703703703703704,1272,0,57,12.0125,961.0,1.0,40.0,5.975,478.0,0.0,39.0,6.0375,483.0,0.0,17.0,
32,13.367088607594937,1056,0,140,3.4556962025316458,273,0,17,9.91139240506329,783,0,123,41.53164556962025,3281,0,987,2.569620253164557,203,0,140,10.79746835443038,853,0,86,38.177215189873415,3016,0,177,10.379746835443038,820.0,0.0,93.0,2.759493670886076,218.0,0.0,7.0,7.620253164556962,602.0,0.0,86.0,30.227848101265824,2388.0,0.0,720.0,1.5569620253164558,123.0,0.0,93.0,8.822784810126583,697.0,0.0,72.0,30.31645569620253,2395.0,0.0,135.0,28.037974683544302,2215,8,140,13.367088607594937,1056,0,140,14.670886075949367,1159,0,64,12.126582278481013,958.0,1.0,43.0,5.949367088607595,470.0,0.0,43.0,6.177215189873418,488.0,0.0,22.0,
