cluster_id,intercluster_edges,cp_level_x,cp_level_x.1,cp_level_x.2,cp_level_x.3,cp_r_citing_zero_x,cp_r_citing_zero_x.1,cp_r_citing_zero_x.2,cp_r_citing_zero_x.3,cp_r_citing_nonzero_x,cp_r_citing_nonzero_x.1,cp_r_citing_nonzero_x.2,cp_r_citing_nonzero_x.3,tr_citing_x,tr_citing_x.1,tr_citing_x.2,tr_citing_x.3,cp_r_cited_zero_x,cp_r_cited_zero_x.1,cp_r_cited_zero_x.2,cp_r_cited_zero_x.3,cp_r_cited_nonzero_x,cp_r_cited_nonzero_x.1,cp_r_cited_nonzero_x.2,cp_r_cited_nonzero_x.3,tr_cited_x,tr_cited_x.1,tr_cited_x.2,tr_cited_x.3,cp_level_y,cp_level_y.1,cp_level_y.2,cp_level_y.3,cp_r_citing_zero_y,cp_r_citing_zero_y.1,cp_r_citing_zero_y.2,cp_r_citing_zero_y.3,cp_r_citing_nonzero_y,cp_r_citing_nonzero_y.1,cp_r_citing_nonzero_y.2,cp_r_citing_nonzero_y.3,tr_citing_y,tr_citing_y.1,tr_citing_y.2,tr_citing_y.3,cp_r_cited_zero_y,cp_r_cited_zero_y.1,cp_r_cited_zero_y.2,cp_r_cited_zero_y.3,cp_r_cited_nonzero_y,cp_r_cited_nonzero_y.1,cp_r_cited_nonzero_y.2,cp_r_cited_nonzero_y.3,tr_cited_y,tr_cited_y.1,tr_cited_y.2,tr_cited_y.3,network_degree,network_degree.1,network_degree.2,network_degree.3,network_indegree,network_indegree.1,network_indegree.2,network_indegree.3,network_outdegree,network_outdegree.1,network_outdegree.2,network_outdegree.3,cluster_degree,cluster_degree.1,cluster_degree.2,cluster_degree.3,cluster_indegree,cluster_indegree.1,cluster_indegree.2,cluster_indegree.3,cluster_outdegree,cluster_outdegree.1,cluster_outdegree.2,cluster_outdegree.3,node_count,edge_count,edge_density
13,4662,10.635135135135135,10231,0,314,3.076923076923077,2960,0,49,7.558212058212058,7271,0,299,32.601871101871104,31363,0,2706,3.001039501039501,2887,0,206,7.634095634095634,7344,0,297,34.143451143451145,32846,0,1182,5.919337016574586,5357.0,0.0,161.0,1.5149171270718231,1371.0,0.0,14.0,4.404419889502763,3986.0,0.0,155.0,21.920441988950277,19838.0,0.0,1719.0,1.4607734806629835,1322.0,0.0,124.0,4.458563535911602,4035.0,0.0,159.0,22.049723756906076,19955.0,0.0,657.0,21.873180873180875,21042,1,319,10.635135135135135,10231,0,314,11.238045738045738,10811,0,110,7.511363636363637,6610.0,1.0,69.0,3.7522727272727274,3302.0,0.0,65.0,3.7590909090909093,3308.0,0.0,36.0,962.0,8190.0,0.0177180302050229
871,1,1.0,1,1,1,1.0,1,1,1,0.0,0,0,0,0.0,0,0,0,1.0,1,1,1,0.0,0,0,0,0.0,0,0,0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,1.0,1,1,1,1.0,1,1,1,0.0,0,0,0,,0.0,,,,0.0,,,,0.0,,,1.0,0.0,0.0
1226,3,2.0,2,2,2,1.0,1,1,1,1.0,1,1,1,1.0,1,1,1,2.0,2,2,2,0.0,0,0,0,0.0,0,0,0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,3.0,3,3,3,2.0,2,2,2,1.0,1,1,1,,0.0,,,,0.0,,,,0.0,,,1.0,0.0,0.0
7,7546,16.61949685534591,21140,0,846,3.1894654088050314,4057,0,49,13.43003144654088,17083,0,825,85.67610062893081,108980,0,10796,2.393081761006289,3044,0,846,14.226415094339623,18096,0,600,86.37893081761007,109874,0,1529,9.304383788254755,11249.0,0.0,201.0,1.5781637717121588,1908.0,0.0,8.0,7.726220016542597,9341.0,0.0,199.0,53.84615384615385,65100.0,0.0,3655.0,1.2845326716294458,1553.0,0.0,201.0,8.01985111662531,9696.0,0.0,177.0,54.02812241521919,65320.0,0.0,1140.0,34.193396226415096,43494,2,846,16.61949685534591,21140,0,846,17.57389937106918,22354,0,136,12.692372170997485,15142.0,1.0,72.0,6.331936295054485,7554.0,0.0,65.0,6.360435875943001,7588.0,0.0,51.0,1272.0,17974.0,0.0222352527846641
306,6,3.5,7,3,4,2.0,4,1,3,1.5,3,1,2,1.5,3,1,2,2.5,5,2,3,1.0,2,0,2,1.0,2,0,2,2.0,4.0,2.0,2.0,1.5,3.0,1.0,2.0,0.5,1.0,0.0,1.0,0.5,1.0,0.0,1.0,1.5,3.0,1.0,2.0,0.5,1.0,0.0,1.0,0.5,1.0,0.0,1.0,4.0,8,3,5,3.5,7,3,4,0.5,1,0,1,3.0,6.0,3.0,3.0,2.5,5.0,2.0,3.0,0.5,1.0,0.0,1.0,2.0,1.0,1.0
15,2911,10.506960556844547,9057,0,287,2.7563805104408354,2376,0,66,7.750580046403712,6681,0,267,44.70185614849188,38533,0,3497,2.9292343387471,2525,0,243,7.577726218097448,6532,0,191,44.301624129930396,38188,0,1116,7.084249084249084,5802.0,0.0,172.0,1.4322344322344323,1173.0,0.0,9.0,5.652014652014652,4629.0,0.0,171.0,39.21001221001221,32113.0,0.0,2909.0,1.42002442002442,1163.0,0.0,172.0,5.6642246642246645,4639.0,0.0,139.0,39.105006105006105,32027.0,0.0,990.0,21.005800464037122,18107,1,327,10.506960556844547,9057,0,287,10.498839907192576,9050,0,84,9.933080808080808,7867.0,1.0,89.0,4.929292929292929,3904.0,0.0,89.0,5.003787878787879,3963.0,0.0,51.0,862.0,7598.0,0.0204747622550802
12,4658,9.693581780538302,9364,0,110,3.4026915113871636,3287,0,32,6.290890269151139,6077,0,88,21.282608695652176,20559,0,437,4.023809523809524,3887,0,110,5.669772256728779,5477,0,84,20.990683229813666,20277,0,387,5.08008658008658,4694.0,0.0,47.0,1.45995670995671,1349.0,0.0,11.0,3.6201298701298703,3345.0,0.0,43.0,14.087662337662337,13017.0,0.0,418.0,1.7196969696969697,1589.0,0.0,41.0,3.3603896103896105,3105.0,0.0,40.0,13.884199134199134,12829.0,0.0,264.0,18.950310559006212,18306,1,127,9.693581780538302,9364,0,110,9.25672877846791,8942,0,97,7.505605381165919,6695.0,1.0,42.0,3.8038116591928253,3393.0,0.0,40.0,3.701793721973094,3302.0,0.0,38.0,966.0,6824.0,0.0146407921131958
9,7460,10.767790262172285,11500,0,248,3.7537453183520597,4009,0,31,7.014044943820225,7491,0,225,22.129213483146067,23634,0,1480,4.086142322097379,4364,0,136,6.681647940074907,7136,0,113,22.771535580524343,24320,0,477,5.0160680529300565,5307.0,0.0,96.0,1.555765595463138,1646.0,0.0,13.0,3.4603024574669186,3661.0,0.0,94.0,12.035916824196597,12734.0,0.0,790.0,1.5935727788279772,1686.0,0.0,46.0,3.4224952741020793,3621.0,0.0,67.0,12.0,12696.0,0.0,227.0,22.303370786516854,23820,1,266,10.767790262172285,11500,0,248,11.535580524344569,12320,0,192,6.837811900191938,7125.0,1.0,42.0,3.4145873320537428,3558.0,0.0,42.0,3.423224568138196,3567.0,0.0,26.0,1068.0,8180.0,0.0143564686597236
14,6586,11.531003382187148,10228,0,273,3.7553551296505074,3331,0,45,7.77564825253664,6897,0,228,26.715896279594137,23697,0,1386,4.595264937993235,4076,0,238,6.9357384441939125,6152,0,111,23.50620067643743,20850,0,447,5.122497055359246,4349.0,0.0,61.0,1.4452296819787986,1227.0,0.0,12.0,3.6772673733804475,3122.0,0.0,57.0,12.868080094228505,10925.0,0.0,424.0,1.619552414605418,1375.0,0.0,44.0,3.502944640753828,2974.0,0.0,44.0,12.220259128386337,10375.0,0.0,216.0,21.950394588500565,19470,1,279,11.531003382187148,10228,0,273,10.419391206313415,9242,0,184,7.695180722891566,6387.0,1.0,43.0,3.8795180722891565,3220.0,0.0,37.0,3.81566265060241,3167.0,0.0,24.0,887.0,6442.0,0.0163943187399635
57,59,3.8,57,0,12,1.9333333333333333,29,0,7,1.8666666666666667,28,0,9,3.8,57,0,21,2.2,33,0,11,1.6,24,0,9,4.4,66,0,20,2.4,36.0,0.0,9.0,1.1333333333333333,17.0,0.0,5.0,1.2666666666666666,19.0,0.0,7.0,2.2666666666666666,34.0,0.0,15.0,1.2,18.0,0.0,8.0,1.2,18.0,0.0,7.0,2.066666666666667,31.0,0.0,10.0,7.933333333333334,119,1,17,3.8,57,0,12,4.133333333333334,62,0,11,3.8,57.0,1.0,10.0,2.0,30.0,0.0,9.0,1.8,27.0,0.0,5.0,15.0,30.0,0.2857142857142857
10,6008,13.544131910766247,13964,0,557,3.3676042677012608,3472,0,44,10.176527643064986,10492,0,513,49.33171677982541,50861,0,4697,3.4354995150339476,3542,0,407,10.108632395732299,10422,0,202,51.4015518913676,52995,0,830,8.214285714285714,8165.0,0.0,180.0,1.6468812877263581,1637.0,0.0,11.0,6.5674044265593565,6528.0,0.0,178.0,35.814889336016094,35600.0,0.0,2209.0,1.676056338028169,1666.0,0.0,86.0,6.538229376257545,6499.0,0.0,144.0,35.93259557344064,35717.0,0.0,681.0,27.322987390882638,28170,2,568,13.544131910766247,13964,0,557,13.778855480116391,14206,0,141,10.042988741044013,9812.0,1.0,74.0,4.981576253838281,4867.0,0.0,73.0,5.061412487205732,4945.0,0.0,48.0,1031.0,11081.0,0.020869548840319
23,2504,8.168021680216802,3014,0,72,3.048780487804878,1125,0,23,5.119241192411924,1889,0,67,13.883468834688347,5123,0,295,3.2737127371273713,1208,0,63,4.894308943089431,1806,0,61,14.463414634146341,5337,0,190,4.222857142857142,1478.0,0.0,40.0,1.4085714285714286,493.0,0.0,7.0,2.8142857142857145,985.0,0.0,37.0,7.962857142857143,2787.0,0.0,177.0,1.477142857142857,517.0,0.0,28.0,2.7457142857142856,961.0,0.0,30.0,7.862857142857143,2752.0,0.0,94.0,16.747967479674795,6180,1,149,8.168021680216802,3014,0,72,8.579945799457995,3166,0,103,5.919770773638969,2066.0,1.0,23.0,3.002865329512894,1048.0,0.0,20.0,2.9169054441260744,1018.0,0.0,16.0,369.0,1838.0,0.0270708141864027
19,4509,14.119284294234593,7102,0,195,3.5049701789264414,1763,0,33,10.61431411530815,5339,0,162,50.184890656063615,25243,0,1344,3.8608349900596424,1942,0,153,10.25844930417495,5160,0,149,49.36182902584493,24829,0,781,7.264270613107822,3436.0,0.0,83.0,1.7653276955602537,835.0,0.0,10.0,5.498942917547569,2601.0,0.0,81.0,29.135306553911207,13781.0,0.0,1045.0,1.5771670190274842,746.0,0.0,51.0,5.687103594080338,2690.0,0.0,69.0,29.822410147991544,14106.0,0.0,527.0,28.455268389662027,14313,1,240,14.119284294234593,7102,0,195,14.335984095427435,7211,0,88,10.803921568627452,4959.0,1.0,62.0,5.350762527233115,2456.0,0.0,61.0,5.453159041394335,2503.0,0.0,49.0,503.0,4902.0,0.0388268001552438
4,7969,12.947209653092006,25752,0,343,3.823529411764706,7605,0,88,9.1236802413273,18147,0,279,38.118652589240824,75818,0,3322,4.500754147812971,8952,0,343,8.446455505279035,16800,0,213,37.28154851684263,74153,0,1057,6.64900314795383,12673.0,0.0,163.0,1.5965372507869884,3043.0,0.0,14.0,5.052465897166842,9630.0,0.0,160.0,24.96432318992655,47582.0,0.0,2598.0,1.8405036726128017,3508.0,0.0,163.0,4.808499475341028,9165.0,0.0,124.0,24.796956977964324,47263.0,0.0,960.0,25.650578179989946,51019,2,343,12.947209653092006,25752,0,343,12.703368526897938,25267,0,242,8.919034852546917,16634.0,1.0,89.0,4.499731903485254,8392.0,0.0,89.0,4.419302949061662,8242.0,0.0,53.0,1989.0,21525.0,0.0108873451872623
22,1882,7.637096774193548,2841,0,140,2.9166666666666665,1085,0,17,4.720430107526882,1756,0,123,14.704301075268818,5470,0,987,2.870967741935484,1068,0,140,4.766129032258065,1773,0,86,14.061827956989248,5231,0,177,4.786743515850144,1661.0,0.0,93.0,1.654178674351585,574.0,0.0,7.0,3.132564841498559,1087.0,0.0,86.0,9.985590778097983,3465.0,0.0,720.0,1.4438040345821326,501.0,0.0,93.0,3.3429394812680115,1160.0,0.0,72.0,10.05763688760807,3490.0,0.0,135.0,15.446236559139784,5746,1,140,7.637096774193548,2841,0,140,7.809139784946237,2905,0,55,6.283625730994152,2149.0,1.0,43.0,3.1432748538011697,1075.0,0.0,43.0,3.1403508771929824,1074.0,0.0,22.0,372.0,1932.0,0.0279975654290931
8,5185,11.825233644859813,12653,0,180,3.163551401869159,3385,0,44,8.661682242990654,9268,0,157,34.1392523364486,36529,0,1390,3.270093457943925,3499,0,169,8.555140186915889,9154,0,143,34.30747663551402,36709,0,601,6.683794466403162,6764.0,0.0,97.0,1.6235177865612649,1643.0,0.0,11.0,5.060276679841897,5121.0,0.0,94.0,21.150197628458496,21404.0,0.0,1038.0,1.4061264822134387,1423.0,0.0,97.0,5.277667984189724,5341.0,0.0,77.0,21.311264822134387,21567.0,0.0,408.0,24.09065420560748,25777,2,281,11.825233644859813,12653,0,180,12.265420560747664,13124,0,276,8.987903225806452,8916.0,1.0,54.0,4.44758064516129,4412.0,0.0,54.0,4.540322580645161,4504.0,0.0,36.0,1070.0,10296.0,0.0180026752227166
638,3,3.0,3,3,3,3.0,3,3,3,0.0,0,0,0,0.0,0,0,0,3.0,3,3,3,0.0,0,0,0,0.0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3,3,3,3.0,3,3,3,0.0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
292,5,1.5,3,0,3,1.5,3,0,3,0.0,0,0,0,0.0,0,0,0,1.5,3,0,3,0.0,0,0,0,0.0,0,0,0,0.5,1.0,0.0,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,7,3,4,1.5,3,0,3,2.0,4,0,4,1.0,2.0,1.0,1.0,0.5,1.0,0.0,1.0,0.5,1.0,0.0,1.0,2.0,1.0,1.0
40,97,3.1904761904761907,201,0,22,1.9523809523809523,123,0,8,1.2380952380952381,78,0,15,1.9841269841269842,125,0,20,1.746031746031746,110,0,13,1.4444444444444444,91,0,9,2.126984126984127,134,0,14,2.2950819672131146,140.0,0.0,14.0,1.2950819672131149,79.0,0.0,5.0,1.0,61.0,0.0,9.0,1.6885245901639345,103.0,0.0,19.0,1.1311475409836065,69.0,0.0,10.0,1.1639344262295082,71.0,0.0,6.0,1.6557377049180328,101.0,0.0,11.0,6.015873015873016,379,1,25,3.1904761904761907,201,0,22,2.8253968253968256,178,0,12,3.7586206896551726,218.0,1.0,11.0,1.9310344827586208,112.0,0.0,9.0,1.8275862068965518,106.0,0.0,8.0,63.0,141.0,0.0721966205837173
179,1,1.0,3,1,1,1.0,3,1,1,0.0,0,0,0,0.0,0,0,0,1.0,3,1,1,0.0,0,0,0,0.0,0,0,0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,5,1,3,1.0,3,1,1,0.6666666666666666,2,0,2,1.3333333333333333,4.0,1.0,2.0,0.6666666666666666,2.0,0.0,1.0,0.6666666666666666,2.0,0.0,2.0,3.0,2.0,0.6666666666666666
17,1871,6.093502377179081,3845,0,73,2.7448494453248813,1732,0,27,3.3486529318541995,2113,0,58,7.334389857369255,4628,0,187,2.868462757527734,1810,0,73,3.225039619651347,2035,0,59,7.5150554675118855,4742,0,199,3.276666666666667,1966.0,0.0,31.0,1.3366666666666667,802.0,0.0,8.0,1.94,1164.0,0.0,26.0,4.343333333333334,2606.0,0.0,121.0,1.3633333333333333,818.0,0.0,31.0,1.9133333333333333,1148.0,0.0,28.0,4.36,2616.0,0.0,96.0,12.286846275752774,7753,1,101,6.093502377179081,3845,0,73,6.193343898573692,3908,0,55,4.809605488850772,2804.0,1.0,24.0,2.4271012006861064,1415.0,0.0,21.0,2.3825042881646654,1389.0,0.0,17.0,631.0,2941.0,0.0147963675697431
150,7,2.6666666666666665,8,1,5,2.6666666666666665,8,1,5,0.0,0,0,0,0.0,0,0,0,2.6666666666666665,8,1,5,0.0,0,0,0,0.0,0,0,0,1.6666666666666667,5.0,1.0,3.0,1.6666666666666667,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,11,2,6,2.6666666666666665,8,1,5,1.0,3,1,1,2.0,6.0,1.0,3.0,1.3333333333333333,4.0,1.0,2.0,0.6666666666666666,2.0,0.0,1.0,3.0,2.0,0.6666666666666666
18,751,4.798534798534798,2620,0,113,2.2344322344322345,1220,0,39,2.5641025641025643,1400,0,74,5.818681318681318,3177,0,194,2.4285714285714284,1326,0,83,2.36996336996337,1294,0,44,5.633699633699634,3076,0,126,2.8461538461538463,1443.0,0.0,27.0,1.2583826429980276,638.0,0.0,10.0,1.5877712031558184,805.0,0.0,23.0,3.6094674556213016,1830.0,0.0,91.0,1.3234714003944774,671.0,0.0,22.0,1.5226824457593688,772.0,0.0,22.0,3.6173570019723864,1834.0,0.0,96.0,9.518315018315018,5197,1,122,4.798534798534798,2620,0,113,4.71978021978022,2577,0,42,4.393374741200828,2122.0,1.0,22.0,2.1884057971014492,1057.0,0.0,18.0,2.2049689440993787,1065.0,0.0,15.0,546.0,2223.0,0.0149410222804718
37,187,4.059701492537314,272,0,42,2.208955223880597,148,0,13,1.8507462686567164,124,0,29,3.4029850746268657,228,0,68,2.7611940298507465,185,0,42,1.2985074626865671,87,0,13,2.343283582089552,157,0,28,2.227272727272727,147.0,0.0,13.0,1.303030303030303,86.0,0.0,6.0,0.9242424242424242,61.0,0.0,10.0,1.6666666666666667,110.0,0.0,24.0,1.393939393939394,92.0,0.0,11.0,0.8333333333333334,55.0,0.0,7.0,1.5,99.0,0.0,13.0,7.447761194029851,499,1,42,4.059701492537314,272,0,42,3.388059701492537,227,0,13,3.253968253968254,205.0,1.0,9.0,1.6666666666666667,105.0,0.0,8.0,1.5873015873015872,100.0,0.0,5.0,67.0,156.0,0.0705563093622795
