cluster_id,nodes_in_cluster,intra_cluster_edges
309,19,93
310,19,88
311,19,113
312,19,95
313,19,84
314,18,77
315,18,65
316,18,76
317,18,85
318,18,72
319,18,69
320,18,82
321,18,82
322,18,73
323,18,85
324,18,77
325,18,74
326,18,78
327,18,81
328,18,92
329,18,99
330,18,92
331,18,92
332,18,74
333,18,82
334,18,92
335,18,71
336,18,70
337,18,84
338,18,87
339,18,66
340,18,70
341,18,80
342,18,93
343,18,102
344,17,57
345,17,75
346,17,66
347,17,70
348,17,76
349,17,62
350,17,63
351,17,63
352,17,71
353,17,68
354,17,78
355,17,71
356,17,80
357,17,71
358,17,73
359,17,70
360,17,69
361,17,75
362,17,65
363,17,72
364,17,82
365,17,70
366,17,73
367,17,61
368,17,78
369,17,88
370,17,65
371,17,76
372,17,82
373,17,82
374,17,76
375,17,85
376,16,50
377,16,59
378,16,60
379,16,59
380,16,67
381,16,58
382,16,52
383,16,55
384,16,59
385,16,73
386,16,63
387,16,61
388,16,69
389,16,65
390,16,62
391,16,64
392,16,77
393,16,66
394,16,63
395,16,69
396,16,64
397,16,58
398,16,63
399,16,57
400,16,56
401,16,60
402,16,60
403,16,71
404,16,81
405,16,61
406,16,61
407,16,70
408,16,74
409,16,54
410,16,69
411,16,66
412,16,64
413,16,59
414,16,63
415,16,64
416,16,74
417,16,70
418,16,65
419,16,57
420,16,82
421,15,49
422,15,52
423,15,48
424,15,51
425,15,52
426,15,49
427,15,44
428,15,49
429,15,50
430,15,50
431,15,65
432,15,64
433,15,54
434,15,55
435,15,48
436,15,54
437,15,57
438,15,53
439,15,57
440,15,52
441,15,53
442,15,56
443,15,65
444,15,60
445,15,59
446,15,52
447,15,62
448,15,55
449,15,55
450,15,56
451,15,53
452,15,55
453,15,55
454,15,54
455,15,67
456,15,59
457,15,62
458,15,76
459,15,60
460,15,48
461,15,50
462,15,54
463,15,66
464,15,62
465,15,58
466,15,61
467,15,54
468,15,66
469,15,70
470,15,69
471,15,57
472,14,42
473,14,41
474,14,46
475,14,49
476,14,52
477,14,44
478,14,50
479,14,37
480,14,41
481,14,47
482,14,49
483,14,45
484,14,52
485,14,43
486,14,40
487,14,46
488,14,48
489,14,51
490,14,46
491,14,55
492,14,62
493,14,50
494,14,59
495,14,49
496,14,46
497,14,37
498,14,50
499,14,44
500,14,42
501,14,48
502,14,48
503,14,51
504,14,58
505,14,49
506,14,52
507,14,57
508,14,56
509,14,36
510,14,45
511,14,61
512,14,48
513,14,58
514,14,55
515,14,57
516,14,58
517,14,56
518,14,57
519,14,59
520,13,39
521,13,38
522,13,34
523,13,46
524,13,56
525,13,43
526,13,46
527,13,39
528,13,39
529,13,46
530,13,36
531,13,42
532,13,44
533,13,45
534,13,45
535,13,44
536,13,46
537,13,40
538,13,39
539,13,45
540,13,46
541,13,51
542,13,48
543,13,53
544,13,37
545,13,39
546,13,49
547,13,46
548,13,45
549,13,40
550,13,37
551,13,53
552,13,49
553,13,49
554,13,56
555,13,48
556,13,48
557,13,50
558,13,47
559,13,44
560,13,53
561,13,46
562,13,48
563,13,58
564,12,33
565,12,34
566,12,31
567,12,34
568,12,31
569,12,30
570,12,38
571,12,32
572,12,40
573,12,31
574,12,31
575,12,41
576,12,35
577,12,36
578,12,42
579,12,35
580,12,35
581,12,38
582,12,36
583,12,35
584,12,41
585,12,40
586,12,44
587,12,38
588,12,34
589,12,36
590,12,40
591,12,34
592,12,37
593,12,37
594,12,44
595,12,35
596,12,35
597,12,43
598,12,36
599,12,40
600,12,41
601,12,43
602,12,36
603,12,47
604,12,40
605,12,32
606,12,34
607,12,35
608,12,34
609,12,39
610,12,45
611,12,37
612,12,35
613,12,42
614,12,43
615,12,38
616,12,43
617,12,40
618,12,37
619,12,38
620,12,30
621,12,32
622,12,36
623,12,37
624,12,41
625,12,40
626,11,28
627,11,26
628,11,30
629,11,25
630,11,30
631,11,29
632,11,26
633,11,28
634,11,24
635,11,23
636,11,31
637,11,33
638,11,29
639,11,29
640,11,28
641,11,36
642,11,33
643,11,33
644,11,34
645,11,26
646,11,21
647,11,35
648,11,27
649,11,31
650,11,25
651,11,33
652,11,35
653,11,34
654,11,24
655,11,33
656,11,30
657,11,32
658,11,30
659,11,24
660,11,28
661,11,35
662,11,33
663,11,28
664,11,31
665,11,34
666,11,34
667,11,31
668,11,32
669,11,34
670,11,25
671,11,30
672,11,30
673,11,27
674,11,28
675,11,35
676,11,39
677,11,35
678,11,32
679,11,31
680,11,31
681,11,33
682,11,25
683,11,30
684,11,27
685,11,25
686,11,27
687,11,34
688,11,32
689,11,33
690,11,34
691,11,32
692,11,32
693,11,29
694,11,33
695,11,31
696,11,34
697,11,39
698,11,34
699,11,35
700,11,33
701,11,35
702,11,33
703,11,27
704,11,41
705,11,30
706,11,36
707,11,30
708,11,30
709,11,37
710,11,38
711,11,29
712,11,27
713,10,24
714,10,22
715,10,23
716,10,20
717,10,19
718,10,26
719,10,22
720,10,24
721,10,21
722,10,23
723,10,27
724,10,25
725,10,26
726,10,29
727,10,26
728,10,25
729,10,31
730,10,23
731,10,21
732,10,21
733,10,26
734,10,17
735,10,23
736,10,25
737,10,21
738,10,24
739,10,23
740,10,23
741,10,22
742,10,28
743,10,32
744,10,26
745,10,23
746,10,31
747,10,28
748,10,23
749,10,27
750,10,22
751,10,25
752,10,23
753,10,29
754,10,32
755,10,28
756,10,26
757,10,26
758,10,23
759,10,29
760,10,33
761,10,27
762,10,29
763,10,24
764,10,30
765,10,23
766,10,24
767,10,25
768,10,31
769,10,26
770,10,27
771,10,31
772,10,25
773,10,25
774,10,23
775,10,27
776,10,37
777,10,28
778,10,25
779,10,24
780,10,25
781,10,24
782,10,26
783,10,31
784,10,27
785,10,27
786,10,27
787,10,26
788,10,28
789,10,23
790,10,28
791,10,21
792,10,32
793,10,25
794,10,33
795,10,30
796,10,25
797,10,32
798,10,30
799,10,26
800,10,31
801,10,29
802,10,26
803,10,28
804,10,26
805,10,26
806,10,29
807,10,32
808,9,16
809,9,17
810,9,22
811,9,17
812,9,17
813,9,22
814,9,21
815,9,17
816,9,20
817,9,19
818,9,18
819,9,16
820,9,20
821,9,18
822,9,18
823,9,21
824,9,18
825,9,16
826,9,19
827,9,21
828,9,19
829,9,20
830,9,25
831,9,24
832,9,21
833,9,19
834,9,22
835,9,23
836,9,19
837,9,15
838,9,18
839,9,20
840,9,24
841,9,20
842,9,18
843,9,21
844,9,17
845,9,21
846,9,16
847,9,18
848,9,17
849,9,18
850,9,23
851,9,17
852,9,21
853,9,16
854,9,23
855,9,20
856,9,19
857,9,23
858,9,16
859,9,21
860,9,22
861,9,16
862,9,17
863,9,23
864,9,18
865,9,20
866,9,20
867,9,23
868,9,22
869,9,24
870,9,23
871,9,21
872,9,25
873,9,22
874,9,21
875,9,27
876,9,19
877,9,24
878,9,21
879,9,24
880,9,18
881,9,18
882,9,16
883,9,23
884,9,20
885,9,21
886,9,18
887,9,21
888,9,19
889,9,20
890,9,26
891,9,26
892,9,21
893,9,19
894,9,18
895,9,20
896,9,21
897,9,24
898,9,17
899,9,22
900,9,25
901,9,25
902,9,22
903,9,26
904,9,26
905,9,24
906,9,25
907,9,24
908,9,22
909,9,27
910,9,26
911,9,29
912,9,22
913,9,25
914,9,19
915,9,17
916,9,19
917,9,19
918,9,20
919,9,24
920,9,23
921,9,23
922,9,19
923,9,20
924,9,30
925,9,25
926,9,24
927,9,27
928,9,34
929,9,30
930,9,34
931,9,27
932,9,25
933,9,28
934,8,15
935,8,15
936,8,16
937,8,17
938,8,15
939,8,16
940,8,14
941,8,15
942,8,14
943,8,18
944,8,13
945,8,13
946,8,14
947,8,18
948,8,15
949,8,15
950,8,18
951,8,14
952,8,17
953,8,15
954,8,16
955,8,16
956,8,14
957,8,14
958,8,16
959,8,16
960,8,16
961,8,16
962,8,17
963,8,15
964,8,18
965,8,16
966,8,19
967,8,16
968,8,14
969,8,18
970,8,16
971,8,16
972,8,16
973,8,16
974,8,14
975,8,20
976,8,15
977,8,16
978,8,18
979,8,15
980,8,15
981,8,18
982,8,15
983,8,15
984,8,15
985,8,17
986,8,14
987,8,12
988,8,14
989,8,18
990,8,18
991,8,17
992,8,17
993,8,18
994,8,15
995,8,15
996,8,18
997,8,17
998,8,16
999,8,16
1000,8,18
1001,8,21
1002,8,19
1003,8,15
1004,8,16
1005,8,14
1006,8,15
1007,8,14
1008,8,18
1009,8,20
1010,8,14
1011,8,18
1012,8,18
1013,8,15
1014,8,15
1015,8,19
1016,8,15
1017,8,17
1018,8,15
1019,8,21
1020,8,17
1021,8,16
1022,8,15
1023,8,23
1024,8,14
1025,8,22
1026,8,15
1027,8,18
1028,8,19
1029,8,20
1030,8,16
1031,8,17
1032,8,18
1033,8,18
1034,8,15
1035,8,21
1036,8,16
1037,8,20
1038,8,15
1039,8,18
1040,8,15
1041,8,18
1042,8,18
1043,8,17
1044,8,18
1045,8,18
1046,8,19
1047,8,15
1048,8,15
1049,8,18
1050,8,18
1051,8,21
1052,8,18
1053,8,16
1054,8,22
1055,8,17
1056,8,18
1057,8,16
1058,8,18
1059,8,16
1060,8,26
1061,8,19
1062,8,19
1063,8,22
1064,8,18
1065,8,14
1066,8,16
1067,8,22
1068,8,15
1069,8,22
1070,8,19
1071,8,20
1072,8,16
1073,8,20
1074,8,18
1075,8,23
1076,8,22
1077,8,20
1078,8,24
1079,8,16
1080,7,11
1081,7,10
1082,7,10
1083,7,12
1084,7,11
1085,7,11
1086,7,12
1087,7,16
1088,7,12
1089,7,11
1090,7,11
1091,7,15
1092,7,13
1093,7,12
1094,7,11
1095,7,10
1096,7,12
1097,7,11
1098,7,13
1099,7,14
1100,7,12
1101,7,11
1102,7,11
1103,7,12
1104,7,14
1105,7,11
1106,7,13
1107,7,10
1108,7,12
1109,7,14
1110,7,12
1111,7,13
1112,7,13
1113,7,13
1114,7,13
1115,7,10
1116,7,14
1117,7,14
1118,7,13
1119,7,11
1120,7,14
1121,7,11
1122,7,10
1123,7,11
1124,7,14
1125,7,12
1126,7,15
1127,7,14
1128,7,13
1129,7,12
1130,7,10
1131,7,11
1132,7,11
1133,7,10
1134,7,10
1135,7,13
1136,7,11
1137,7,15
1138,7,13
1139,7,15
1140,7,14
1141,7,14
1142,7,15
1143,7,13
1144,7,12
1145,7,11
1146,7,12
1147,7,13
1148,7,12
1149,7,11
1150,7,17
1151,7,15
1152,7,13
1153,7,13
1154,7,10
1155,7,13
1156,7,11
1157,7,13
1158,7,14
1159,7,14
1160,7,13
1161,7,12
1162,7,14
1163,7,16
1164,7,14
1165,7,12
1166,7,12
1167,7,14
1168,7,14
1169,7,13
1170,7,12
1171,7,13
1172,7,12
1173,7,12
1174,7,13
1175,7,11
1176,7,15
1177,7,13
1178,7,13
1179,7,14
1180,7,11
1181,7,12
1182,7,11
1183,7,14
1184,7,15
1185,7,13
1186,7,13
1187,7,16
1188,7,13
1189,7,15
1190,7,15
1191,7,17
1192,7,15
1193,7,12
1194,7,14
1195,7,13
1196,7,14
1197,7,14
1198,7,15
1199,7,10
1200,7,15
1201,7,12
1202,7,14
1203,7,13
1204,7,12
1205,7,16
1206,7,14
1207,7,13
1208,7,14
1209,7,14
1210,7,13
1211,7,14
1212,7,12
1213,7,12
1214,7,11
1215,7,14
1216,7,15
1217,7,13
1218,7,13
1219,7,14
1220,7,15
1221,7,13
1222,7,19
1223,7,15
1224,7,12
1225,7,19
1226,7,15
1227,7,14
1228,7,12
1229,7,13
1230,7,11
1231,7,12
1232,7,13
1233,7,13
1234,7,15
1235,7,11
1236,7,9
1237,7,12
1238,7,11
1239,7,15
1240,7,13
1241,7,11
1242,7,14
1243,7,13
1244,7,13
1245,7,14
1246,7,13
1247,7,15
1248,7,12
1249,7,13
1250,7,14
1251,7,15
1252,7,13
1253,7,13
1254,7,18
1255,7,15
1256,7,14
1257,7,12
1258,7,17
1259,7,13
1260,7,12
1261,7,14
1262,7,17
1263,7,11
1264,7,15
1265,7,17
1266,7,11
1267,7,17
1268,7,15
1269,7,18
1270,7,14
1271,7,17
1272,7,19
1273,7,12
1274,6,8
1275,6,10
1276,6,10
1277,6,10
1278,6,8
1279,6,9
1280,6,9
1281,6,8
1282,6,8
1283,6,7
1284,6,11
1285,6,9
1286,6,10
1287,6,10
1288,6,10
1289,6,7
1290,6,8
1291,6,7
1292,6,8
1293,6,6
1294,6,9
1295,6,9
1296,6,8
1297,6,9
1298,6,7
1299,6,8
1300,6,9
1301,6,10
1302,6,9
1303,6,9
1304,6,9
1305,6,9
1306,6,8
1307,6,8
1308,6,8
1309,6,7
1310,6,7
1311,6,10
1312,6,9
1313,6,10
1314,6,7
1315,6,10
1316,6,9
1317,6,11
1318,6,10
1319,6,11
1320,6,11
1321,6,10
1322,6,8
1323,6,9
1324,6,9
1325,6,8
1326,6,9
1327,6,12
1328,6,8
1329,6,8
1330,6,7
1331,6,7
1332,6,13
1333,6,10
1334,6,10
1335,6,11
1336,6,9
1337,6,10
1338,6,11
1339,6,10
1340,6,13
1341,6,10
1342,6,9
1343,6,11
1344,6,7
1345,6,9
1346,6,10
1347,6,10
1348,6,10
1349,6,9
1350,6,9
1351,6,10
1352,6,10
1353,6,9
1354,6,7
1355,6,9
1356,6,7
1357,6,12
1358,6,10
1359,6,7
1360,6,11
1361,6,9
1362,6,9
1363,6,9
1364,6,10
1365,6,8
1366,6,8
1367,6,8
1368,6,8
1369,6,9
1370,6,10
1371,6,8
1372,6,9
1373,6,8
1374,6,9
1375,6,9
1376,6,9
1377,6,9
1378,6,8
1379,6,7
1380,6,11
1381,6,9
1382,6,10
1383,6,10
1384,6,8
1385,6,9
1386,6,8
1387,6,10
1388,6,10
1389,6,12
1390,6,6
1391,6,9
1392,6,10
1393,6,7
1394,6,8
1395,6,6
1396,6,13
1397,6,9
1398,6,11
1399,6,9
1400,6,11
1401,6,8
1402,6,10
1403,6,8
1404,6,10
1405,6,6
1406,6,10
1407,6,7
1408,6,7
1409,6,8
1410,6,6
1411,6,11
1412,6,9
1413,6,10
1414,6,10
1415,6,10
1416,6,9
1417,6,11
1418,6,8
1419,6,9
1420,6,8
1421,6,9
1422,6,9
1423,6,10
1424,6,9
1425,6,11
1426,6,10
1427,6,10
1428,6,11
1429,6,8
1430,6,7
1431,6,11
1432,6,9
1433,6,9
1434,6,10
1435,6,8
1436,6,7
1437,6,9
1438,6,9
1439,6,11
1440,6,11
1441,6,9
1442,6,10
1443,6,10
1444,6,11
1445,6,11
1446,6,9
1447,6,10
1448,6,8
1449,6,8
1450,6,9
1451,6,9
1452,6,7
1453,6,6
1454,6,7
1455,6,7
1456,6,7
1457,6,9
1458,6,6
1459,6,8
1460,6,9
1461,6,8
1462,6,6
1463,6,6
1464,6,6
1465,6,7
1466,6,7
1467,6,8
1468,6,6
1469,6,7
1470,6,6
1471,6,7
1472,6,7
1473,6,6
1474,6,7
1475,6,7
1476,6,6
1477,6,7
1478,6,7
1479,6,7
1480,6,7
1481,6,7
1482,6,9
1483,6,8
1484,6,9
1485,6,9
1486,6,6
1487,6,9
1488,6,11
1489,6,8
1490,6,10
1491,6,11
1492,6,10
1493,6,9
1494,6,10
1495,6,11
1496,6,10
1497,6,10
1498,6,9
1499,6,8
1500,6,10
1501,6,9
1502,6,10
1503,6,7
1504,6,9
1505,6,12
1506,6,10
1507,6,8
1508,6,11
1509,6,10
1510,6,12
1511,6,11
1512,6,9
1513,6,12
1514,6,9
1515,6,10
1516,6,8
1517,6,11
1518,6,12
1519,6,7
1520,6,13
1521,6,7
1522,6,9
1523,6,9
1524,6,7
1525,6,7
1526,6,10
1527,6,9
1528,6,6
1529,6,9
1530,6,8
1531,6,9
1532,6,10
1533,6,7
1534,6,8
1535,6,6
1536,6,7
1537,6,6
1538,6,9
1539,6,8
1540,6,9
1541,6,10
1542,6,8
1543,6,6
1544,6,7
1545,6,10
1546,6,6
1547,6,7
1548,6,6
1549,6,6
1550,6,7
1551,6,8
1552,6,7
1553,6,7
1554,6,11
1555,6,12
1556,6,11
1557,6,12
1558,6,9
1559,6,12
1560,6,8
1561,6,12
1562,6,12
1563,6,11
1564,6,10
1565,6,11
1566,6,13
1567,6,10
1568,6,12
1569,6,10
1570,6,10
1571,6,10
1572,6,9
1573,6,8
1574,6,11
1575,6,7
1576,6,6
1577,6,9
1578,6,10
1579,6,9
1580,6,13
1581,6,11
1582,6,10
1583,6,8
1584,6,9
1585,6,6
1586,6,8
1587,6,12
1588,6,11
1589,6,10
1590,6,10
1591,6,9
1592,6,11
1593,6,12
1594,6,10
1595,6,8
1596,6,9
1597,6,11
1598,6,12
1599,6,11
1600,6,8
1601,6,7
1602,6,12
1603,6,12
1604,6,10
1605,6,10
1606,6,11
1607,6,10
1608,6,7
1609,6,6
1610,6,12
1611,6,10
1612,6,11
1613,6,5
1614,6,13
1615,6,5
1616,6,5
1617,6,5
1618,6,13
1619,6,5
1620,6,10
1621,6,10
1622,6,13
1623,6,12
1624,6,7
1625,6,11
1626,6,12
1627,6,12
1628,6,14
1629,6,14
1630,6,8
1631,6,7
1632,6,6
1633,6,8
1634,6,9
1635,6,5
1636,6,9
1637,6,5
1638,6,5
1639,6,5
1640,6,10
1641,6,10
1642,6,5
1643,6,5
1644,6,7
1645,5,5
1646,5,8
1647,5,4
1648,5,5
1649,5,5
1650,5,5
1651,5,5
1652,5,6
1653,5,6
1654,5,7
1655,5,6
1656,5,7
1657,5,7
1658,5,6
1659,5,6
1660,5,6
1661,5,6
1662,5,6
1663,5,6
1664,5,5
1665,5,5
1666,5,7
1667,5,7
1668,5,6
1669,5,5
1670,5,6
1671,5,5
1672,5,8
1673,5,5
1674,5,6
1675,5,5
1676,5,5
1677,5,5
1678,5,6
1679,5,6
1680,5,5
1681,5,5
1682,5,5
1683,5,5
1684,5,6
1685,5,5
1686,5,5
1687,5,5
1688,5,6
1689,5,5
1690,5,6
1691,5,5
1692,5,7
1693,5,7
1694,5,6
1695,5,7
1696,5,6
1697,5,5
1698,5,6
1699,5,6
1700,5,5
1701,5,5
1702,5,5
1703,5,5
1704,5,6
1705,5,6
1706,5,7
1707,5,7
1708,5,5
1709,5,7
1710,5,5
1711,5,7
1712,5,7
1713,5,6
1714,5,6
1715,5,5
1716,5,7
1717,5,6
1718,5,5
1719,5,7
1720,5,6
1721,5,6
1722,5,5
1723,5,5
1724,5,6
1725,5,6
1726,5,6
1727,5,7
1728,5,6
1729,5,6
1730,5,7
1731,5,5
1732,5,5
1733,5,7
1734,5,6
1735,5,6
1736,5,8
1737,5,6
1738,5,6
1739,5,5
1740,5,6
1741,5,5
1742,5,6
1743,5,6
1744,5,8
1745,5,6
1746,5,7
1747,5,6
1748,5,6
1749,5,6
1750,5,5
1751,5,6
1752,5,6
1753,5,8
1754,5,5
1755,5,6
1756,5,7
1757,5,5
1758,5,8
1759,5,6
1760,5,6
1761,5,8
1762,5,6
1763,5,6
1764,5,8
1765,5,5
1766,5,6
1767,5,5
1768,5,7
1769,5,6
1770,5,5
1771,5,5
1772,5,6
1773,5,7
1774,5,7
1775,5,5
1776,5,6
1777,5,6
1778,5,6
1779,5,5
1780,5,6
1781,5,5
1782,5,7
1783,5,7
1784,5,5
1785,5,6
1786,5,7
1787,5,7
1788,5,6
1789,5,7
1790,5,7
1791,5,5
1792,5,7
1793,5,5
1794,5,6
1795,5,6
1796,5,6
1797,5,6
1798,5,5
1799,5,5
1800,5,6
1801,5,6
1802,5,6
1803,5,7
1804,5,5
1805,5,6
1806,5,8
1807,5,5
1808,5,6
1809,5,6
1810,5,6
1811,5,6
1812,5,8
1813,5,5
1814,5,7
1815,5,8
1816,5,8
1817,5,5
1818,5,5
1819,5,5
1820,5,5
1821,5,7
1822,5,6
1823,5,8
1824,5,5
1825,5,6
1826,5,5
1827,5,5
1828,5,7
1829,5,7
1830,5,6
1831,5,7
1832,5,6
1833,5,5
1834,5,5
1835,5,6
1836,5,6
1837,5,5
1838,5,5
1839,5,6
1840,5,6
1841,5,6
1842,5,5
1843,5,5
1844,5,6
1845,5,6
1846,5,6
1847,5,6
1848,5,7
1849,5,5
1850,5,7
1851,5,5
1852,5,6
1853,5,6
1854,5,6
1855,5,5
1856,5,5
1857,5,7
1858,5,5
1859,5,6
1860,5,6
1861,5,5
1862,5,6
1863,5,5
1864,5,6
1865,5,6
1866,5,6
1867,5,5
1868,5,5
1869,5,5
1870,5,7
1871,5,6
1872,5,5
1873,5,6
1874,5,6
1875,5,5
1876,5,5
1877,5,5
1878,5,5
1879,5,6
1880,5,6
1881,5,5
1882,5,6
1883,5,5
1884,5,5
1885,5,5
1886,5,5
1887,5,5
1888,5,6
1889,5,6
1890,5,5
1891,5,5
1892,5,6
1893,5,7
1894,5,6
1895,5,5
1896,5,6
1897,5,9
1898,5,6
1899,5,6
1900,5,7
1901,5,6
1902,5,7
1903,5,7
1904,5,7
1905,5,7
1906,5,6
1907,5,8
1908,5,5
1909,5,7
1910,5,5
1911,5,8
1912,5,6
1913,5,5
1914,5,7
1915,5,8
1916,5,5
1917,5,7
1918,5,9
1919,5,8
1920,5,7
1921,5,5
1922,5,6
1923,5,7
1924,5,7
1925,5,5
1926,5,7
1927,5,6
1928,5,8
1929,5,6
1930,5,8
1931,5,6
1932,5,5
1933,5,8
1934,5,6
1935,5,6
1936,5,8
1937,5,8
1938,5,6
1939,5,6
1940,5,5
1941,5,7
1942,5,6
1943,5,6
1944,5,6
1945,5,6
1946,5,5
1947,5,5
1948,5,6
1949,5,6
1950,5,6
1951,5,5
1952,5,5
1953,5,6
1954,5,7
1955,5,8
1956,5,7
1957,5,7
1958,5,5
1959,5,5
1960,5,5
1961,5,5
1962,5,6
1963,5,5
1964,5,5
1965,5,6
1966,5,5
1967,5,6
1968,5,6
1969,5,5
1970,5,6
1971,5,7
1972,5,6
1973,5,6
1974,5,5
1975,5,7
1976,5,5
1977,5,6
1978,5,6
1979,5,5
1980,5,7
1981,5,9
1982,5,6
1983,5,8
1984,5,5
1985,5,5
1986,5,5
1987,5,4
1988,5,4
1989,5,4
1990,5,5
1991,5,4
1992,5,4
1993,5,6
1994,5,9
1995,5,5
1996,5,7
1997,5,5
1998,5,6
1999,5,8
2000,5,7
2001,5,6
2002,5,5
2003,5,5
2004,5,5
2005,5,8
2006,5,6
2007,5,7
2008,5,6
2009,5,6
2010,5,9
2011,5,7
2012,5,6
2013,5,7
2014,5,6
2015,5,7
2016,5,5
2017,5,7
2018,5,8
2019,5,5
2020,5,6
2021,5,5
2022,5,8
2023,5,6
2024,5,6
2025,5,5
2026,5,6
2027,5,5
2028,5,8
2029,5,7
2030,5,4
2031,5,5
2032,5,5
2033,5,6
2034,5,6
2035,5,7
2036,5,6
2037,5,7
2038,5,7
2039,5,8
2040,5,8
2041,5,6
2042,5,7
2043,5,7
2044,5,6
2045,5,6
2046,5,8
2047,5,6
2048,5,6
2049,5,6
2050,5,7
2051,5,4
2052,5,7
2053,5,4
2054,5,4
2055,5,7
2056,5,5
2057,5,4
2058,5,4
2059,5,6
2060,5,4
2061,5,9
2062,5,6
2063,5,5
2064,5,4
2065,5,5
2066,5,8
2067,5,8
2068,5,6
2069,5,6
2070,5,4
2071,5,8
2072,5,4
2073,5,4
2074,5,8
2075,5,6
2076,5,4
2077,5,5
2078,5,4
2079,5,4
2080,5,4
2081,5,4
2082,5,4
2083,5,4
2084,5,10
2085,5,9
2086,5,4
2087,5,4
2088,5,4
2089,5,9
2090,5,4
2091,5,6
2092,5,4
2093,5,9
2094,5,8
2095,5,9
2096,5,7
2097,5,8
2098,5,10
2099,5,4
2100,5,9
2101,5,4
2102,5,5
2103,5,5
2104,5,6
2105,5,9
2106,5,8
2107,5,4
2108,5,4
2109,5,10
2110,5,4
2111,5,9
2112,5,7
2113,5,10
2114,5,5
2115,5,7
2116,5,5
2117,5,4
2118,5,7
2119,5,4
2120,5,4
2121,5,4
2122,5,9
2123,5,6
2124,5,5
2125,5,6
2126,5,8
2127,5,8
2128,5,4
2129,5,8
2130,5,4
2131,5,4
